Source,Target
1237940039285336113473278324,1298074214633706869286981025283434
1298074214633706869286981025283434,5444517870735015415339687387042391616408
5444517870735015415339687387042391616408,91343852333181432387729999605431391414560798788
90,105
114,129
138,141
158,162
166,170
182,186
198,201
201,202
202,206
206,210
210,214
214,218
218,222
67,89
89,1607
1607,2389
2389,2543
2543,4051
4051,4253
4253,4523
4523,4567
4567,4657
4657,5647
5647,5849
5849,6547
6547,6701
6701,8293
8293,8329
8329,8923
8923,9283
9283,100189
100189,100213
100213,100981
100981,101089
101089,101203
101203,102013
102013,102031
102031,102103
102103,102233
102233,102301
102301,102367
102367,102673
102673,102763
102763,102983
102983,103289
103289,105401
105401,105467
105467,106273
106273,108109
108109,108293
108293,108769
108769,108923
108923,108967
0,15
15,0
0,17
17,0
5,35
35,3
3,37
37,0
11,0
0,22
21,0
0,63
28,65
65,0
0,29
29,7
7,56
56,18
18,0
0,136
136,5
0,568
568,4
23,0
0,99
99,0
0,101
101,0
20,0
13,0
-1,11
11,-1
-1,181
181,0
-1,58
58,-1
-1,70
70,-1
-1,3
14,-1
-1,10
10,207
207,0
0,225
225,-1
-1,36
36,-1
-1,103
103,52
52,-1
-1,9
9,96
96,-1
-1,500
500,148
148,524
524,-1
-1,156
156,17
17,419
419,76
76,-1
-1,1586
1586,8
-1,13537
13537,0
-1,110
110,-1
-1,21
21,12
12,-1
-1,985
985,-1
-1,1015
1015,-1
-1,89
89,-1
-1,46
46,-1
-1,140
140,-1
-1,16
16,-1
-1,6
10,20
47,85
95,190
190,380
380,383
383,766
766,919
919,1655
1655,2117
2117,3575
3575,5081
5081,6097
6097,6503
6503,10463
10463,12053
12053,24106
24106,28927
28927,39053
39053,46283
46283,92566
92566,93727
93727,111079
111079,133295
133295,172757
172757,230333
230333,414617
414617,447773
447773,628985
628985,909047
909047,1081877
1081877,1993973
1993973,2501213
2501213,2881397
49,53
53,106
121,163
163,283
283,343
343,403
403,806
806,1471
1471,1681
1681,1919
1919,3133
3133,4243
4243,4849
4849,8659
8659,11683
11683,12373
12373,24746
24746,30301
30301,35803
35803,71606
71606,76963
76963,105751
105751,155389
155389,239893
239893,479786
479786,509971
509971,1019942
1019942,1109899
1109899,1296043
1296043,2039443
2039443,4078886
4078886,8157772
8157772,9327623
9327623,16582441
9,26
12,44
44,39
39,60
60,47
47,61
61,60
60,147
147,95
85,105
105,88
88,79
79,167
172,150
168,149
149,136
136,271
271,261
261,513
513,502
502,481
481,439
439,463
463,447
447,808
808,705
705,738
738,778
25,175
175,3848
3848,461
461,4174
4174,68860
68860,3773
3773,218926
218926,354713
354713,2910933
2910933,30498
30498,9788597
9788597,21959114
21959114,938903578
938903578,294933055
294933055,910526399
910526399,20426640940
20426640940,114303248603
114303248603,434849901116
434849901116,79915701398721
79915701398721,3449315100163
3449315100163,212301237060282
212301237060282,927957085532368
17,97
97,1039
1039,36263
36263,3259
3259,39709
39709,866933
866933,35423
35423,3031753
3031753,5096093
5096093,48403801
48403801,356621
356621,175412201
175412201,412348007
412348007,21346609621
21346609621,6346879667
6346879667,20672173567
20672173567,530162989751
530162989751,3171480143291
3171480143291,12668537396563
12668537396563,2758911322275671
2758911322275671,107887054397597
107887054397597,7542952250624423
13,29
29,73
73,223
223,1201
1201,36313
36313,7109
7109,45341
45341,870517
870517,297377
297377,3240247
3240247,6847843
6847843,51948199
51948199,80015629
80015629,390403049
390403049,1613360743
1613360743,22511523371
22511523371,34121600333
34121600333,162109085183
162109085183,949484701001
949484701001,5056628950459
5056628950459,23744121396563
23744121396563,2760884016693079
2760884016693079,562608177258653
562608177258653,8107890641155673
21,48
48,197
197,3854
3854,911
911,4705
4705,69137
69137,25797
25797,232944
232944,466932
466932,3110924
3110924,4670197
4670197,20851430
20851430,80081977
80081977,987827086
987827086,1470388038
1470388038,6545264485
6545264485,35778005903
35778005903,179227960118
179227960118,797794938348
797794938348,79971185783965
79971185783965,17084369697743
17084369697743,227738431773765
227738431773765,1024021410267278
36,88
88,92
120,144
144,156
156,172
172,184
204,216
216,232
232,256
256,276
276,288
288,300
306,316
316,320
324,336
336,352
352,372
372,388
388,392
392,396
396,400
400,408
408,424
424,448
448,452
452,456
456,486
486,512
512,528
528,536
536,540
540,552
552,556
556,576
576,580
580,592
592,606
606,612
612,624
624,636
636,652
652,664
664,672
672,676
676,696
70,148
148,190
190,238
238,250
250,280
280,310
310,366
366,430
430,490
490,544
544,568
568,598
598,630
630,640
640,646
646,682
682,736
736,742
742,784
784,820
820,826
826,904
904,910
910,918
918,970
970,1030
1030,1038
1038,1048
1048,1060
1060,1102
1102,1150
1150,1160
1160,1210
1210,1222
1222,1258
1258,1326
1326,1398
1398,1450
1450,1456
1456,1470
1470,1498
1498,1510
1510,1520
1520,1528
1528,1558
1558,1582
28,136
136,176
176,196
196,208
208,260
260,268
268,292
292,328
328,356
356,416
416,476
476,520
520,560
560,584
584,616
616,656
656,688
688,716
716,808
808,836
836,928
928,980
980,1016
1016,1120
1120,1168
1168,1184
1184,1228
1228,1288
1288,1316
1316,1364
1364,1436
1436,1540
1540,1616
1616,1720
1720,1820
1820,1876
1876,1904
1904,1948
1948,2024
2024,2036
2036,2096
2096,2140
2140,2176
2176,2336
2336,2368
2368,2380
2380,2420
78,126
126,342
342,378
378,438
438,1086
1086,1300
1300,1422
1422,1566
1566,1996
1996,2058
2058,3078
3078,3318
3318,3916
3916,3942
3942,4000
4000,4446
4446,4636
4636,4966
4966,4998
4998,5166
5166,5476
5476,6802
6802,7600
7600,8286
8286,8418
8418,8778
8778,8860
8860,9318
9318,9738
9738,10158
10158,10660
10660,11238
11238,12342
12342,13098
13098,13120
13120,13156
13156,13326
13326,13686
13686,13900
13900,14080
14080,15438
15438,16878
16,40
52,160
220,460
460,856
856,880
880,1276
1276,1480
1480,1660
1660,1804
1804,2200
2200,2236
2236,3016
3016,3160
3160,3460
3460,4516
4516,4780
4780,5500
5500,5920
5920,6040
6040,6196
6196,6820
6820,7240
7240,7636
7636,7696
7696,7720
7720,8536
8536,8620
8620,9196
9196,9460
9460,9880
9880,10456
10456,12916
12916,13756
13756,13960
13960,14416
14416,15640
15640,15916
15916,16060
16060,16180
16180,17024
17024,20320
2,498
498,267670
267670,31253680
31253680,65974998
65974998,70938496
70938496,118428800
118428800,1232747200
1232747200,2764919296
2764919296,3413655896
3413655896,3415058276
3415058276,3755544796
3755544796,4446555802
4446555802,5727840798
5727840798,6156991616
6156991616,10080661998
10080661998,10464983096
10464983096,11054945296
11054945296,11953158220
11953158220,12634322000
12634322000,16030218702
16030218702,22033988278
22033988278,25078681398
25078681398,26465595798
1,630
630,3153150
3153150,22813670880
22813670880,193806353490750
193806353490750,1802031190366286880
1802031190366286880,17755578493589035663200
17755578493589035663200,182158430416168427065152000
182158430416168427065152000,1925260201766867818810402194750
1925260201766867818810402194750,20818566865288816646328596337547500
20818566865288816646328596337547500,229228257016837202266078995839014634400
229228257016837202266078995839014634400,2561300570236102532082971119182538320480000
23,77
77,198
198,550
550,1299
1299,3309
3309,7490
7490,18146
18146,40046
40046,93890
93890,203756
203756,466796
466796,1001027
1001027,2254205
2254205,4791306
4791306,10646986
10646986,22475034
22475034,49416630
49416630,103744916
103744916,226145492
226145492,472651438
472651438,1022923602
1022923602,2130020308
2130020308,4581964180
4581964180,9511110524
9511110524,20353746404
20353746404,42136635224
42136635224,89767861592
9,33
33,81
81,801
801,4761
4761,18369
18369,197793
197793,1568961
1568961,8181801
8181801,95210721
95210721,923622129
923622129,6029065953
6029065953,75342470841
75342470841,851185059201
851185059201,6639088374081
6639088374081,88611696649089
88611696649089,1130462209111113
1130462209111113,10212735104853921
10212735104853921,144902514011469201
144902514011469201,2044079025318139041
2044079025318139041,20917213499088185049
20917213499088185049,314199901858301847873
28,43
43,33
31,35
59,43
43,89
76,37
53,51
51,64
64,67
67,80
80,144
123,50
44,70
70,51
51,67
85,233
199,60
60,45
45,79
79,59
59,69
77,106
93,101
61,2494651862209437
60,420
420,6720
6720,20160
20160,20160
20160,221760
221760,221760
221760,2882880
2882880,2882880
2882880,184504320
184504320,3136573440
3136573440,3136573440
3136573440,59594895360
59594895360,59594895360
59594895360,1370682593280
1370682593280,1370682593280
1370682593280,6853412966400
6853412966400,6853412966400
6853412966400,555126450278400
56,135
135,375
375,686
27,6715
6715,196899
196899,2547420
2547420,20372485
20372485,118262442
118262442,545477655
545477655,2114805415
2114805415,7155153144
7155153144,21689622270
21689622270,60049653202
60049653202,154055280120
154055280120,370344275691
370344275691,841651316923
841651316923,1821128260530
1821128260530,3773553936582
109,109
109,127
131,137
137,137
149,151
167,173
179,179
193,197
197,199
211,223
229,233
233,239
239,239
239,251
251,257
257,263
269,271
46,55
77,82
94,106
110,118
134,142
142,143
143,146
146,154
166,176
176,178
178,187
187,194
194,202
211,214
218,226
226,233
233,244
244,254
254,262
262,266
266,274
274,277
277,278
278,298
298,299
299,302
302,310
310,314
314,323
323,326
326,332
332,334
334,343
343,344
0,24
0,192
192,48
48,24
24,0
0,1920
1920,360
360,120
120,120
120,0
0,23040
23040,3600
3600,1440
1440,720
720,720
720,0
0,322560
322560,40320
40320,15120
15120,5040
5040,5040
5040,0
0,5160960
5160960,524160
524160,161280
161280,80640
80640,40320
40320,40320
40320,0
0,92897280
92897280,7620480
7620480,2177280
2177280,1088640
1088640,362880
362880,362880
32,11
11,256
256,13
13,128
128,243
243,65536
17,134217728
134217728,19
19,4294967296
4294967296,2187
2187,2048
2048,23
23,115792089237316195423570985008687907853269984665640564039457584007913129639936
115792089237316195423570985008687907853269984665640564039457584007913129639936,3125
3125,8192
8192,7625597484987
7625597484987,340282366920938463463374607431768211456
340282366920938463463374607431768211456,29
9,18
17,2
9,19
23,3
27,4
29,2
5,31
32,3
9,37
2,19
19,3
41,2
43,4
23,47
47,3
16,49
49,2
22,36
56,92
92,148
148,235
235,383
383,611
611,994
994,1605
1605,2599
2599,4204
4204,6803
6803,11007
11007,17802
17802,28809
28809,46611
46611,75420
75420,122031
122031,197451
197451,319482
319482,516933
516933,836415
836415,1353334
1353334,2189749
2189749,3543083
3543083,5732832
5732832,9275915
9275915,15008747
15008747,24284662
24284662,39293409
39293409,63578071
63578071,102871480
36,288
288,2640
2640,30240
30240,398160
398160,6088320
6088320,105598080
105598080,2053900800
2053900800,44147980800
44147980800,1041828480000
1041828480000,26732600294400
26732600294400,740928296908800
740928296908800,22052620541952000
22052620541952000,701394685415424000
701394685415424000,23733955014561792000
23733955014561792000,851246803166183424000
851246803166183424000,32252616987096489984000
32252616987096489984000,1287126807425851392000000
17,95
95,537
537,3059
3059,17513
17513,100607
100607,579377
579377,3342627
3342627,19311873
19311873,111696991
111696991,646614345
646614345,3745984787
3745984787,21714513369
21714513369,125937787135
125937787135,730719993441
730719993441,4241392619843
4241392619843,24626744856305
24626744856305,143030575690079
143030575690079,830920303820921
830920303820921,4828209352231731
4828209352231731,28060704773688393
28060704773688393,163112737069681663
8,208
208,5376
5376,148480
148480,4317184
4317184,130351104
130351104,4049600512
4049600512,128634060800
128634060800,4159180898304
4159180898304,136443125039104
136443125039104,4530275132375040
4530275132375040,151953149056253952
151953149056253952,5141222724013654016
5141222724013654016,175260243066041139200
175260243066041139200,6013762480240985112576
6013762480240985112576,207546103051546813005824
207546103051546813005824,7199550144452424240201728
10,96
96,1560
1560,39120
39120,1409040
1409040,69048000
69048000,4419112320
4419112320,357948460800
357948460800,35794849708800
35794849708800,4331176854681600
4331176854681600,623689467553152000
623689467553152000,105403520022709708800
105403520022709708800,20659089924538281216000
20659089924538281216000,4648295233022420947968000
4648295233022420947968000,1189963579653760685469696000
1189963579653760685469696000,343899474519937193788170240000
2,101
101,114797
114797,3071673482
3071673482,1955102250552194
1955102250552194,29613643147768044223881
28,48
48,96
96,156
156,296
296,550
550,1100
1100,1660
1660,3320
3320,6364
