Source,Target
5971350,57996774
57996774,585092607
585092607,6128147610
6128147610,66579524648
66579524648,749542556193
749542556193,8733648533696
8733648533696,105203108066962
105203108066962,1308549777461505
1308549777461505,16787682400875456
16787682400875456,221901108871482760
221901108871482760,3018891886411332135
3018891886411332135,42230736603244134242
12,33
33,87
87,252
252,703
703,2105
2105,6099
6099,18689
18689,55639
55639,173423
173423,526937
526937,1664094
1664094,5137233
5137233,16393315
16393315,51255709
51255709,164951529
164951529,521138861
521138861,1688959630
1688959630,5382512216
5382512216,17547919924
17547919924,56335234064
56335234064,184596351277
184596351277,596362337295
596362337295,1962723402375
6,44
44,145
145,336
336,644
644,1096
1096,1719
1719,2540
2540,3586
3586,4884
4884,6461
6461,8344
8344,10560
10560,13136
13136,16099
16099,19476
19476,23294
23294,27580
27580,32361
32361,37664
37664,43516
43516,49944
49944,56975
56975,64636
64636,72954
72954,81956
81956,91669
91669,102120
102120,113336
113336,125344
125344,138171
138171,151844
151844,166390
166390,181836
181836,198209
198209,215536
215536,233844
233844,253160
253160,273511
273511,294924
294924,317426
317426,341044
9,95
95,420
420,1225
1225,2834
2834,5652
5652,10165
10165,16940
16940,26625
26625,39949
39949,57722
57722,80835
80835,110260
110260,147050
147050,192339
192339,247342
247342,313355
313355,391755
391755,484000
484000,591629
591629,716262
716262,859600
859600,1023425
1023425,1209600
1209600,1420069
1420069,1656857
1656857,1922070
1922070,2217895
2217895,2546600
2546600,2910534
2910534,3312127
3312127,3753890
3753890,4238415
4238415,4768375
4768375,5346524
5346524,5975697
13,192
192,1085
1085,3880
3880,10656
10656,24626
24626,50380
50380,94128
94128,163943
163943,270004
270004,424839
424839,643568
643568,944146
944146,1347606
1347606,1878302
1878302,2564152
2564152,3436881
3436881,4532264
4532264,5890369
5890369,7555800
7555800,9577940
9577940,12011194
12011194,14915232
14915232,18355232
18355232,22402123
22402123,27132828
27132828,32630507
32630507,38984800
38984800,46292070
20,371
371,2588
2588,11097
11097,35645
35645,94457
94457,218124
218124,454220
454220,872648
872648,1571715
1571715,2684936
2684936,4388567
4388567,6909867
6909867,10536089
10536089,15624200
15624200,22611330
22611330,32025950
32025950,44499779
44499779,60780420
60780420,81744725
81744725,108412889
108412889,141963273
141963273,183747956
183747956,235309016
235309016,298395540
31,696
696,5823
5823,29380
29380,108933
108933,327840
327840,848380
848380,1958004
1958004,4130895
4130895,8107024
8107024,14990889
14990889,26372124
26372124,44470165
44470165,72305160
72305160,113897310
113897310,174496828
174496828,260846703
260846703,381480456
381480456,547057075
547057075,770735316
770735316,1068589557
1068589557,1460069392
1460069392,1968505152
1968505152,2621661540
18,34
55,81
81,112
112,148
148,189
189,235
235,286
286,342
342,403
403,469
469,540
540,616
616,697
697,783
783,874
874,970
970,1071
1071,1177
1177,1288
1288,1404
1404,1525
1525,1651
1651,1782
1782,1918
1918,2059
2059,2205
2205,2356
2356,2512
2512,2673
2673,2839
2839,3010
3010,3186
3186,3367
3367,3553
3553,3744
3744,3940
3940,4141
4141,4347
4347,4558
4558,4774
4774,4995
4995,5221
5221,5452
5452,5688
21,40
40,65
65,96
96,133
133,176
176,225
225,280
280,341
341,408
408,481
481,560
560,645
645,736
736,833
833,936
936,1045
1045,1160
1160,1281
1281,1408
1408,1541
1541,1680
1680,1825
1825,1976
1976,2133
2133,2296
2296,2465
2465,2640
2640,2821
2821,3008
3008,3201
3201,3400
3400,3605
3605,3816
3816,4033
4033,4256
4256,4485
4485,4720
4720,4961
4961,5208
5208,5461
56,456
456,6880
6880,191536
191536,9733056
9733056,903753248
903753248,154108311168
154108311168,48542114686912
48542114686912,28401423719122304
28401423719122304,31021002160355166848
31021002160355166848,63530415842308265100288
63530415842308265100288,244912778438520759443245824
244912778438520759443245824,1783398846284777975419600287232
1783398846284777975419600287232,24605641171260376770598003978281472
31,54
90,151
151,244
244,387
387,607
607,933
933,1420
1420,2136
2136,3173
3173,4657
4657,6799
6799,9803
9803,14048
14048,19956
19956,28179
28179,39467
39467,54996
54996,76104
76104,104802
104802,143481
143481,195485
195485,264941
264941,357635
357635,480408
480408,642723
642723,856398
856398,1136715
1136715,1503172
1503172,1980785
18,31
31,53
53,89
89,149
149,251
251,424
424,715
715,1204
1204,2028
2028,3418
3418,5761
5761,9708
9708,16358
16358,27565
27565,46452
46452,78279
78279,131910
131910,222285
222285,374581
374581,631222
631222,1063696
1063696,1792472
1792472,3020560
3020560,5090059
5090059,8577449
8577449,14454177
14454177,24357268
24357268,41045336
41045336,69167021
69167021,116555915
9,22
22,59
167,490
490,1486
1486,4639
4639,14805
14805,48107
48107,158808
158808,531469
531469,1799659
1799659,6157068
6157068,21258104
21258104,73996100
73996100,259451116
259451116,915695102
915695102,3251073303
3251073303,11605141649
11605141649,41631194766
41631194766,150021775417
150021775417,542875459724
542875459724,1972050156181
1972050156181,7189259574618
7189259574618,26295934251565
26295934251565,96478910768821
96478910768821,354998461378719
354998461378719,1309755903513481
29,33
33,37
40,44
44,48
48,52
55,59
59,63
74,78
81,85
92,96
100,104
107,111
111,115
118,122
122,126
126,130
133,137
141,145
145,148
148,152
152,156
167,171
171,174
174,178
178,182
182,185
185,189
189,193
197,200
200,204
204,208
208,211
211,215
215,219
56,6552
6552,1293216
1293216,420909504
420909504,207624560256
207624560256,147174521059584
147174521059584,143968880078466048
143968880078466048,188237563987982390784
188237563987982390784,320510030393570671051776
320510030393570671051776,695457005987768649183581184
695457005987768649183581184,1888143905499961681708381310976
1888143905499961681708381310976,6314083806394358817244705266941952
6314083806394358817244705266941952,25655084790196439186603345691314159616
51,126
126,266
266,504
504,882
882,1452
1452,2277
2277,3432
3432,5005
5005,7098
7098,9828
9828,13328
13328,17748
17748,23256
23256,30039
30039,38304
38304,48279
48279,60214
60214,74382
74382,91080
91080,110630
110630,133380
133380,159705
159705,190008
190008,224721
224721,264306
264306,309256
309256,360096
360096,417384
417384,481712
481712,553707
553707,634032
634032,723387
723387,822510
822510,932178
932178,1053208
10,80
80,365
365,1246
1246,3535
3535,8800
8800,19855
19855,41470
41470,81367
81367,151580
151580,270270
270270,464100
464100,771290
771290,1245488
1245488,1960610
1960610,3016820
3016820,4547840
4547840,6729800
6729800,9791859
9791859,14028850
14028850,19816225
19816225,27627600
27627600,38055225
38055225,51833730
51833730,69867525
69867525,93262260
93262260,123360780
123360780,161784040
161784040,210477476
210477476,271763360
3,46
46,6552
6552,11270400
11270400,335390189568
335390189568,224382967916691456
224382967916691456,4292039421591854273003520
4292039421591854273003520,2905990310033882693113989027594240
66,160
160,448
448,1186
1186,3334
3334,9235
9235,26166
26166,73983
73983,211297
211297,604107
604107,1736328
1736328,5000593
5000593,14448984
14448984,41835738
41835738,121419260
121419260,353045291
353045291,1028452717
1028452717,3000800627
3000800627,8769216722
8769216722,25661961898
25661961898,75195166667
75195166667,220605519559
220605519559,647943626796
647943626796,1905104762320
1905104762320,5607039506627
5607039506627,16517895669575
27,64
64,125
125,216
216,343
343,512
512,729
729,1000
1000,1331
1331,1728
1728,2197
2197,2744
2744,3375
3375,4096
4096,4913
4913,5832
5832,6859
6859,8000
8000,9261
9261,10648
10648,12167
12167,13824
13824,15625
15625,17576
17576,19683
19683,21952
21952,24389
24389,27000
27000,29791
29791,32768
32768,35937
35937,39304
39304,42875
42875,46656
46656,50653
50653,54872
54872,59319
59319,64000
64000,68921
68921,74088
74088,79507
28,84
84,210
210,462
462,924
924,1716
1716,3003
3003,5005
5005,8008
8008,12376
12376,18564
18564,27132
27132,38760
38760,54264
54264,74613
74613,100947
100947,134596
134596,177100
177100,230230
230230,296010
296010,376740
376740,475020
475020,593775
593775,736281
736281,906192
906192,1107568
1107568,1344904
1344904,1623160
1623160,1947792
1947792,2324784
2324784,2760681
2760681,3262623
36,120
120,330
330,792
792,1716
1716,3432
3432,6435
6435,11440
11440,19448
19448,31824
31824,50388
50388,77520
77520,116280
116280,170544
170544,245157
245157,346104
346104,480700
480700,657800
657800,888030
888030,1184040
1184040,1560780
1560780,2035800
2035800,2629575
2629575,3365856
3365856,4272048
4272048,5379616
5379616,6724520
6724520,8347680
8347680,10295472
45,165
165,495
495,1287
1287,3003
3003,6435
6435,12870
12870,24310
24310,43758
43758,75582
75582,125970
125970,203490
203490,319770
319770,490314
490314,735471
735471,1081575
1081575,1562275
1562275,2220075
2220075,3108105
3108105,4292145
4292145,5852925
5852925,7888725
7888725,10518300
10518300,13884156
13884156,18156204
18156204,23535820
23535820,30260340
30260340,38608020
38608020,48903492
48903492,61523748
61523748,76904685
10,55
55,220
220,715
715,2002
2002,5005
5005,11440
11440,24310
24310,48620
48620,92378
92378,167960
167960,293930
293930,497420
497420,817190
817190,1307504
1307504,2042975
2042975,3124550
3124550,4686825
4686825,6906900
6906900,10015005
10015005,14307150
14307150,20160075
20160075,28048800
28048800,38567100
38567100,52451256
52451256,70607460
70607460,94143280
94143280,124403620
124403620,163011640
163011640,211915132
16,81
81,256
256,625
625,1296
1296,2401
2401,4096
4096,6561
6561,10000
10000,14641
14641,20736
20736,28561
28561,38416
38416,50625
50625,65536
65536,83521
83521,104976
104976,130321
130321,160000
160000,194481
194481,234256
234256,279841
279841,331776
331776,390625
390625,456976
456976,531441
531441,614656
614656,707281
707281,810000
810000,923521
923521,1048576
1048576,1185921
1185921,1336336
1336336,1500625
1500625,1679616
1679616,1874161
32,243
243,1024
1024,3125
3125,7776
7776,16807
16807,32768
32768,59049
59049,100000
100000,161051
161051,248832
248832,371293
371293,537824
537824,759375
759375,1048576
1048576,1419857
1419857,1889568
1889568,2476099
2476099,3200000
3200000,4084101
4084101,5153632
5153632,6436343
6436343,7962624
7962624,9765625
9765625,11881376
11881376,14348907
14348907,17210368
17210368,20511149
20511149,24300000
24300000,28629151
28629151,33554432
20,92
92,2744
2744,950998216
950998216,2076795963681989019155896
2076795963681989019155896,21651217007530946175606768762255421159692845640522169779616
17,16
21,23
30,29
32,32
50,50
57,61
71,76
76,78
83,87
89,93
93,96
-9,-9
